Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor_Volume_Change_mm3,Tumor_Volume_Change_pct,Weight_Category,Age_Group,Study_Phase
m269,Stelasyn,Female,22,28.0,25,64.89301976,0,19.89301976,44.21,Heavy (>22g),13–24 mo,Mid (11–25)
m269,Stelasyn,Female,22,28.0,30,67.71250988,1,22.71250988,50.47,Heavy (>22g),13–24 mo,Late (26–45)
m269,Stelasyn,Female,22,28.0,35,68.68991735,1,23.68991735,52.64,Heavy (>22g),13–24 mo,Late (26–45)
m269,Stelasyn,Female,22,28.0,40,70.21464419,1,25.21464419,56.03,Heavy (>22g),13–24 mo,Late (26–45)
m269,Stelasyn,Female,22,28.0,45,75.12368955,1,30.123689549999995,66.94,Heavy (>22g),13–24 mo,Late (26–45)
m331,Zoniferol,Female,19,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
m331,Zoniferol,Female,19,26.0,5,45.52301371,1,0.5230137100000007,1.16,Heavy (>22g),13–24 mo,Early (0–10)
m331,Zoniferol,Female,19,26.0,10,47.64687735,1,2.646877349999997,5.88,Heavy (>22g),13–24 mo,Early (0–10)
m331,Zoniferol,Female,19,26.0,15,52.11008758,1,7.110087579999998,15.8,Heavy (>22g),13–24 mo,Mid (11–25)
m550,Ketapril,Male,18,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
m550,Ketapril,Male,18,28.0,5,49.05409736,1,4.05409736,9.01,Heavy (>22g),13–24 mo,Early (0–10)
m550,Ketapril,Male,18,28.0,10,50.54803457,2,5.548034569999999,12.33,Heavy (>22g),13–24 mo,Early (0–10)
m550,Ketapril,Male,18,28.0,15,51.16606544,3,6.166065439999997,13.7,Heavy (>22g),13–24 mo,Mid (11–25)
m550,Ketapril,Male,18,28.0,20,53.75794476,3,8.75794476,19.46,Heavy (>22g),13–24 mo,Mid (11–25)
m550,Ketapril,Male,18,28.0,25,57.62068237,4,12.620682369999997,28.05,Heavy (>22g),13–24 mo,Mid (11–25)
m550,Ketapril,Male,18,28.0,30,60.85654272,4,15.85654272,35.24,Heavy (>22g),13–24 mo,Late (26–45)
m550,Ketapril,Male,18,28.0,35,62.53915386,4,17.53915386,38.98,Heavy (>22g),13–24 mo,Late (26–45)
m550,Ketapril,Male,18,28.0,40,68.21072019,4,23.210720190000004,51.58,Heavy (>22g),13–24 mo,Late (26–45)
m550,Ketapril,Male,18,28.0,45,69.25350312,4,24.253503120000005,53.9,Heavy (>22g),13–24 mo,Late (26–45)
m650,Ketapril,Male,15,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
m650,Ketapril,Male,15,27.0,5,48.56249492,1,3.562494919999999,7.92,Heavy (>22g),13–24 mo,Early (0–10)
m650,Ketapril,Male,15,27.0,10,50.96899763,1,5.968997629999997,13.26,Heavy (>22g),13–24 mo,Early (0–10)
m650,Ketapril,Male,15,27.0,15,53.14955933,1,8.149559330000002,18.11,Heavy (>22g),13–24 mo,Mid (11–25)
m650,Ketapril,Male,15,27.0,20,56.7779388,2,11.777938800000001,26.17,Heavy (>22g),13–24 mo,Mid (11–25)
m650,Ketapril,Male,15,27.0,25,62.2535969,2,17.253596899999998,38.34,Heavy (>22g),13–24 mo,Mid (11–25)
m650,Ketapril,Male,15,27.0,30,64.90188755,3,19.901887549999998,44.23,Heavy (>22g),13–24 mo,Late (26–45)
m650,Ketapril,Male,15,27.0,35,69.26574681,4,24.265746809999996,53.92,Heavy (>22g),13–24 mo,Late (26–45)
m650,Ketapril,Male,15,27.0,40,70.79706787,4,25.797067870000006,57.33,Heavy (>22g),13–24 mo,Late (26–45)
m650,Ketapril,Male,15,27.0,45,73.90139912,4,28.901399119999994,64.23,Heavy (>22g),13–24 mo,Late (26–45)
m756,Infubinol,Male,19,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
m756,Infubinol,Male,19,30.0,5,47.01036401,1,2.0103640100000035,4.47,Heavy (>22g),13–24 mo,Early (0–10)
n304,Naftisol,Male,9,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
n304,Naftisol,Male,9,26.0,5,46.43121629,0,1.4312162900000018,3.18,Heavy (>22g),7–12 mo,Early (0–10)
n304,Naftisol,Male,9,26.0,10,47.20125097,0,2.2012509699999967,4.89,Heavy (>22g),7–12 mo,Early (0–10)
n304,Naftisol,Male,9,26.0,15,48.47797895,0,3.4779789500000007,7.73,Heavy (>22g),7–12 mo,Mid (11–25)
n304,Naftisol,Male,9,26.0,20,49.25330863,1,4.253308629999999,9.45,Heavy (>22g),7–12 mo,Mid (11–25)
n304,Naftisol,Male,9,26.0,25,53.97085924,2,8.970859240000003,19.94,Heavy (>22g),7–12 mo,Mid (11–25)
n304,Naftisol,Male,9,26.0,30,55.03901985,3,10.039019850000003,22.31,Heavy (>22g),7–12 mo,Late (26–45)
n304,Naftisol,Male,9,26.0,35,57.12241926,4,12.122419260000001,26.94,Heavy (>22g),7–12 mo,Late (26–45)
n304,Naftisol,Male,9,26.0,40,59.83050667,4,14.830506669999998,32.96,Heavy (>22g),7–12 mo,Late (26–45)
n304,Naftisol,Male,9,26.0,45,63.58639514,4,18.58639514,41.3,Heavy (>22g),7–12 mo,Late (26–45)
n482,Propriva,Female,4,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
n630,Propriva,Female,15,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
n630,Propriva,Female,15,29.0,5,46.09909969,0,1.0990996900000027,2.44,Heavy (>22g),13–24 mo,Early (0–10)
n671,Infubinol,Male,18,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
n671,Infubinol,Male,18,25.0,5,47.35388938,0,2.3538893799999983,5.23,Heavy (>22g),13–24 mo,Early (0–10)
n671,Infubinol,Male,18,25.0,10,51.03935653,0,6.039356529999999,13.42,Heavy (>22g),13–24 mo,Early (0–10)
n671,Infubinol,Male,18,25.0,15,54.21606411,0,9.216064109999998,20.48,Heavy (>22g),13–24 mo,Mid (11–25)
n671,Infubinol,Male,18,25.0,20,54.82252091,0,9.822520910000001,21.83,Heavy (>22g),13–24 mo,Mid (11–25)
n671,Infubinol,Male,18,25.0,25,56.17445785,0,11.174457850000003,24.83,Heavy (>22g),13–24 mo,Mid (11–25)
n671,Infubinol,Male,18,25.0,30,60.16518046,0,15.165180460000002,33.7,Heavy (>22g),13–24 mo,Late (26–45)
n678,Propriva,Male,5,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
n678,Propriva,Male,5,29.0,5,47.55428429,0,2.5542842899999982,5.68,Heavy (>22g),0–6 mo,Early (0–10)
n678,Propriva,Male,5,29.0,10,49.14570866,1,4.145708659999997,9.21,Heavy (>22g),0–6 mo,Early (0–10)
n763,Placebo,Female,16,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
n763,Placebo,Female,16,25.0,5,46.08598142,0,1.085981420000003,2.41,Heavy (>22g),13–24 mo,Early (0–10)
n763,Placebo,Female,16,25.0,10,46.81731526,1,1.8173152600000009,4.04,Heavy (>22g),13–24 mo,Early (0–10)
n763,Placebo,Female,16,25.0,15,47.79809961,1,2.7980996100000013,6.22,Heavy (>22g),13–24 mo,Mid (11–25)
n763,Placebo,Female,16,25.0,20,49.25812581,1,4.258125810000003,9.46,Heavy (>22g),13–24 mo,Mid (11–25)
n763,Placebo,Female,16,25.0,25,53.40587053,2,8.405870530000001,18.68,Heavy (>22g),13–24 mo,Mid (11–25)
n763,Placebo,Female,16,25.0,30,55.41365961,3,10.413659610000003,23.14,Heavy (>22g),13–24 mo,Late (26–45)
n763,Placebo,Female,16,25.0,35,57.38241296,3,12.382412960000003,27.52,Heavy (>22g),13–24 mo,Late (26–45)
n763,Placebo,Female,16,25.0,40,58.01114583,4,13.011145829999997,28.91,Heavy (>22g),13–24 mo,Late (26–45)
n923,Ketapril,Male,19,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
n923,Ketapril,Male,19,30.0,5,45.82488099,0,0.8248809899999969,1.83,Heavy (>22g),13–24 mo,Early (0–10)
n923,Ketapril,Male,19,30.0,10,48.79194986,1,3.7919498600000026,8.43,Heavy (>22g),13–24 mo,Early (0–10)
n923,Ketapril,Male,19,30.0,15,51.73870623,1,6.738706229999998,14.97,Heavy (>22g),13–24 mo,Mid (11–25)
n923,Ketapril,Male,19,30.0,20,52.59920611,1,7.599206109999997,16.89,Heavy (>22g),13–24 mo,Mid (11–25)
n923,Ketapril,Male,19,30.0,25,56.85546498,2,11.85546498,26.35,Heavy (>22g),13–24 mo,Mid (11–25)
n923,Ketapril,Male,19,30.0,30,59.63256052,3,14.632560519999998,32.52,Heavy (>22g),13–24 mo,Late (26–45)
n923,Ketapril,Male,19,30.0,35,60.35629432,3,15.356294320000003,34.13,Heavy (>22g),13–24 mo,Late (26–45)
n923,Ketapril,Male,19,30.0,40,66.22960554,3,21.229605539999994,47.18,Heavy (>22g),13–24 mo,Late (26–45)
n967,Zoniferol,Male,11,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
n967,Zoniferol,Male,11,27.0,5,46.07719173,1,1.0771917300000027,2.39,Heavy (>22g),7–12 mo,Early (0–10)
n967,Zoniferol,Male,11,27.0,10,47.47172327,1,2.4717232699999983,5.49,Heavy (>22g),7–12 mo,Early (0–10)
n967,Zoniferol,Male,11,27.0,15,49.82500362,1,4.825003619999997,10.72,Heavy (>22g),7–12 mo,Mid (11–25)
o287,Ceftamin,Male,2,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
o287,Ceftamin,Male,2,28.0,5,45.58680362,0,0.5868036199999977,1.3,Heavy (>22g),0–6 mo,Early (0–10)
o287,Ceftamin,Male,2,28.0,10,47.36020084,1,2.3602008399999974,5.24,Heavy (>22g),0–6 mo,Early (0–10)
o287,Ceftamin,Male,2,28.0,15,48.67945261,1,3.6794526099999985,8.18,Heavy (>22g),0–6 mo,Mid (11–25)
o287,Ceftamin,Male,2,28.0,20,50.85614078,2,5.856140779999997,13.01,Heavy (>22g),0–6 mo,Mid (11–25)
o287,Ceftamin,Male,2,28.0,25,52.06848642,3,7.068486419999999,15.71,Heavy (>22g),0–6 mo,Mid (11–25)
o287,Ceftamin,Male,2,28.0,30,54.50300122,3,9.503001220000002,21.12,Heavy (>22g),0–6 mo,Late (26–45)
o287,Ceftamin,Male,2,28.0,35,55.11829029,4,10.118290289999997,22.49,Heavy (>22g),0–6 mo,Late (26–45)
o287,Ceftamin,Male,2,28.0,40,57.1971929,4,12.197192899999997,27.1,Heavy (>22g),0–6 mo,Late (26–45)
o287,Ceftamin,Male,2,28.0,45,59.74190064,4,14.741900639999997,32.76,Heavy (>22g),0–6 mo,Late (26–45)
o302,Placebo,Female,2,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
o302,Placebo,Female,2,29.0,5,48.93701188,0,3.93701188,8.75,Heavy (>22g),0–6 mo,Early (0–10)
o302,Placebo,Female,2,29.0,10,49.70144989,0,4.701449889999999,10.45,Heavy (>22g),0–6 mo,Early (0–10)
o302,Placebo,Female,2,29.0,15,51.38148886,0,6.3814888599999975,14.18,Heavy (>22g),0–6 mo,Mid (11–25)
o302,Placebo,Female,2,29.0,20,56.17761143,0,11.177611429999999,24.84,Heavy (>22g),0–6 mo,Mid (11–25)
o302,Placebo,Female,2,29.0,25,60.51710253,0,15.517102530000003,34.48,Heavy (>22g),0–6 mo,Mid (11–25)
o302,Placebo,Female,2,29.0,30,62.03059364,1,17.03059364,37.85,Heavy (>22g),0–6 mo,Late (26–45)
o331,Ketapril,Male,24,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
o331,Ketapril,Male,24,30.0,5,47.05966408,1,2.0596640799999975,4.58,Heavy (>22g),13–24 mo,Early (0–10)
o331,Ketapril,Male,24,30.0,10,50.12845481,1,5.128454810000001,11.4,Heavy (>22g),13–24 mo,Early (0–10)
o331,Ketapril,Male,24,30.0,15,54.78976769,1,9.789767689999998,21.76,Heavy (>22g),13–24 mo,Mid (11–25)
o331,Ketapril,Male,24,30.0,20,58.96572043,1,13.965720429999998,31.03,Heavy (>22g),13–24 mo,Mid (11–25)
o331,Ketapril,Male,24,30.0,25,61.10230575,1,16.10230575,35.78,Heavy (>22g),13–24 mo,Mid (11–25)
o331,Ketapril,Male,24,30.0,30,66.33066347,1,21.330663470000005,47.4,Heavy (>22g),13–24 mo,Late (26–45)
o331,Ketapril,Male,24,30.0,35,70.12623754,2,25.126237540000005,55.84,Heavy (>22g),13–24 mo,Late (26–45)
o331,Ketapril,Male,24,30.0,40,71.44774251,3,26.447742509999998,58.77,Heavy (>22g),13–24 mo,Late (26–45)
o331,Ketapril,Male,24,30.0,45,78.56701362,4,33.56701362,74.59,Heavy (>22g),13–24 mo,Late (26–45)
o523,Propriva,Female,6,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
o523,Propriva,Female,6,25.0,5,45.54470008,0,0.5447000799999984,1.21,Heavy (>22g),0–6 mo,Early (0–10)
o523,Propriva,Female,6,25.0,10,47.0810859,1,2.081085899999998,4.62,Heavy (>22g),0–6 mo,Early (0–10)
o562,Propriva,Female,4,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
o562,Propriva,Female,4,25.0,5,46.51495016,1,1.514950159999998,3.37,Heavy (>22g),0–6 mo,Early (0–10)
o562,Propriva,Female,4,25.0,10,47.14767002,1,2.1476700199999996,4.77,Heavy (>22g),0–6 mo,Early (0–10)
o562,Propriva,Female,4,25.0,15,51.50508551,1,6.505085510000001,14.46,Heavy (>22g),0–6 mo,Mid (11–25)
o562,Propriva,Female,4,25.0,20,53.61686347,1,8.616863469999998,19.15,Heavy (>22g),0–6 mo,Mid (11–25)
o562,Propriva,Female,4,25.0,25,54.74273316,1,9.74273316,21.65,Heavy (>22g),0–6 mo,Mid (11–25)
o562,Propriva,Female,4,25.0,30,59.65352453,1,14.653524529999999,32.56,Heavy (>22g),0–6 mo,Late (26–45)
o562,Propriva,Female,4,25.0,35,65.36076742,1,20.360767420000002,45.25,Heavy (>22g),0–6 mo,Late (26–45)
o562,Propriva,Female,4,25.0,40,71.17246321,1,26.172463210000004,58.16,Heavy (>22g),0–6 mo,Late (26–45)
o562,Propriva,Female,4,25.0,45,72.45542116,2,27.45542116,61.01,Heavy (>22g),0–6 mo,Late (26–45)
o725,Naftisol,Male,4,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
o725,Naftisol,Male,4,26.0,5,46.88982098,0,1.8898209800000032,4.2,Heavy (>22g),0–6 mo,Early (0–10)
o725,Naftisol,Male,4,26.0,10,48.199452,0,3.199452000000001,7.11,Heavy (>22g),0–6 mo,Early (0–10)
o725,Naftisol,Male,4,26.0,15,50.01507902,1,5.015079020000002,11.14,Heavy (>22g),0–6 mo,Mid (11–25)
o795,Placebo,Female,20,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
o795,Placebo,Female,20,26.0,5,46.76092721,1,1.7609272099999984,3.91,Heavy (>22g),13–24 mo,Early (0–10)
o795,Placebo,Female,20,26.0,10,51.1237037,1,6.1237037,13.61,Heavy (>22g),13–24 mo,Early (0–10)
o795,Placebo,Female,20,26.0,15,55.88633793,2,10.886337930000003,24.19,Heavy (>22g),13–24 mo,Mid (11–25)
o795,Placebo,Female,20,26.0,20,60.61005916,3,15.610059159999999,34.69,Heavy (>22g),13–24 mo,Mid (11–25)
o795,Placebo,Female,20,26.0,25,65.74177723,4,20.741777229999997,46.09,Heavy (>22g),13–24 mo,Mid (11–25)
o795,Placebo,Female,20,26.0,30,68.21706974,4,23.21706974,51.59,Heavy (>22g),13–24 mo,Late (26–45)
o795,Placebo,Female,20,26.0,35,69.08509415,4,24.085094150000003,53.52,Heavy (>22g),13–24 mo,Late (26–45)
o795,Placebo,Female,20,26.0,40,70.26647887,4,25.26647887,56.15,Heavy (>22g),13–24 mo,Late (26–45)
o795,Placebo,Female,20,26.0,45,73.05945435,4,28.059454349999996,62.35,Heavy (>22g),13–24 mo,Late (26–45)
o809,Infubinol,Male,3,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
o809,Infubinol,Male,3,25.0,5,46.87724316,0,1.877243159999999,4.17,Heavy (>22g),0–6 mo,Early (0–10)
o809,Infubinol,Male,3,25.0,10,48.6707318,0,3.6707317999999987,8.16,Heavy (>22g),0–6 mo,Early (0–10)
o809,Infubinol,Male,3,25.0,15,49.68344504,1,4.683445040000002,10.41,Heavy (>22g),0–6 mo,Mid (11–25)
o809,Infubinol,Male,3,25.0,20,50.33655288,1,5.336552879999999,11.86,Heavy (>22g),0–6 mo,Mid (11–25)
o809,Infubinol,Male,3,25.0,25,52.31817407,1,7.318174069999998,16.26,Heavy (>22g),0–6 mo,Mid (11–25)
o809,Infubinol,Male,3,25.0,30,54.8326288,1,9.832628800000002,21.85,Heavy (>22g),0–6 mo,Late (26–45)
o809,Infubinol,Male,3,25.0,35,55.62942846,1,10.62942846,23.62,Heavy (>22g),0–6 mo,Late (26–45)
o813,Infubinol,Male,24,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
o813,Infubinol,Male,24,28.0,5,45.69933088,0,0.699330879999998,1.55,Heavy (>22g),13–24 mo,Early (0–10)
o848,Stelasyn,Female,14,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
o926,Zoniferol,Male,15,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
o926,Zoniferol,Male,15,29.0,5,46.76116373,0,1.7611637299999998,3.91,Heavy (>22g),13–24 mo,Early (0–10)
o926,Zoniferol,Male,15,29.0,10,47.56567364,1,2.56567364,5.7,Heavy (>22g),13–24 mo,Early (0–10)
o926,Zoniferol,Male,15,29.0,15,48.25424839,1,3.2542483900000008,7.23,Heavy (>22g),13–24 mo,Mid (11–25)
o926,Zoniferol,Male,15,29.0,20,51.82663825,2,6.826638250000002,15.17,Heavy (>22g),13–24 mo,Mid (11–25)
o926,Zoniferol,Male,15,29.0,25,54.76333852,3,9.763338519999998,21.7,Heavy (>22g),13–24 mo,Mid (11–25)
o926,Zoniferol,Male,15,29.0,30,56.91739838,3,11.917398380000002,26.48,Heavy (>22g),13–24 mo,Late (26–45)
o926,Zoniferol,Male,15,29.0,35,58.59399318,3,13.593993179999998,30.21,Heavy (>22g),13–24 mo,Late (26–45)
o926,Zoniferol,Male,15,29.0,40,59.90304448,3,14.903044479999998,33.12,Heavy (>22g),13–24 mo,Late (26–45)
o926,Zoniferol,Male,15,29.0,45,62.32796606,4,17.32796606,38.51,Heavy (>22g),13–24 mo,Late (26–45)
o973,Ketapril,Female,11,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
o973,Ketapril,Female,11,29.0,5,46.71787727,0,1.7178772700000025,3.82,Heavy (>22g),7–12 mo,Early (0–10)
o973,Ketapril,Female,11,29.0,10,48.24579043,0,3.2457904299999996,7.21,Heavy (>22g),7–12 mo,Early (0–10)
o973,Ketapril,Female,11,29.0,15,49.87193582,0,4.871935819999997,10.83,Heavy (>22g),7–12 mo,Mid (11–25)
o973,Ketapril,Female,11,29.0,20,51.9569931,1,6.956993099999998,15.46,Heavy (>22g),7–12 mo,Mid (11–25)
o973,Ketapril,Female,11,29.0,25,53.17981471,1,8.179814710000002,18.18,Heavy (>22g),7–12 mo,Mid (11–25)
o973,Ketapril,Female,11,29.0,30,57.76995952,1,12.76995952,28.38,Heavy (>22g),7–12 mo,Late (26–45)
o973,Ketapril,Female,11,29.0,35,60.24221931,1,15.242219310000003,33.87,Heavy (>22g),7–12 mo,Late (26–45)
o973,Ketapril,Female,11,29.0,40,64.48781246,2,19.48781246,43.31,Heavy (>22g),7–12 mo,Late (26–45)
p136,Zoniferol,Female,5,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
p136,Zoniferol,Female,5,28.0,5,49.27397096,0,4.27397096,9.5,Heavy (>22g),0–6 mo,Early (0–10)
p136,Zoniferol,Female,5,28.0,10,50.90789028,0,5.907890279999997,13.13,Heavy (>22g),0–6 mo,Early (0–10)
p136,Zoniferol,Female,5,28.0,15,51.99141616,1,6.99141616,15.54,Heavy (>22g),0–6 mo,Mid (11–25)
p136,Zoniferol,Female,5,28.0,20,54.91379857,1,9.913798569999997,22.03,Heavy (>22g),0–6 mo,Mid (11–25)
p136,Zoniferol,Female,5,28.0,25,56.28147652,1,11.281476519999998,25.07,Heavy (>22g),0–6 mo,Mid (11–25)
p136,Zoniferol,Female,5,28.0,30,57.05280546,1,12.052805460000002,26.78,Heavy (>22g),0–6 mo,Late (26–45)
p136,Zoniferol,Female,5,28.0,35,57.63078195,1,12.63078195,28.07,Heavy (>22g),0–6 mo,Late (26–45)
p136,Zoniferol,Female,5,28.0,40,61.38024887,1,16.380248870000003,36.4,Heavy (>22g),0–6 mo,Late (26–45)
p136,Zoniferol,Female,5,28.0,45,63.48869678,2,18.488696779999998,41.09,Heavy (>22g),0–6 mo,Late (26–45)
p189,Ketapril,Male,8,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
p189,Ketapril,Male,8,28.0,5,49.04870704,1,4.0487070399999965,9.0,Heavy (>22g),7–12 mo,Early (0–10)
p189,Ketapril,Male,8,28.0,10,51.58216168,2,6.582161679999999,14.63,Heavy (>22g),7–12 mo,Early (0–10)
p189,Ketapril,Male,8,28.0,15,53.6755415,2,8.675541500000001,19.28,Heavy (>22g),7–12 mo,Mid (11–25)
p189,Ketapril,Male,8,28.0,20,56.53020447,3,11.530204470000001,25.62,Heavy (>22g),7–12 mo,Mid (11–25)
p189,Ketapril,Male,8,28.0,25,62.10895956,3,17.108959560000002,38.02,Heavy (>22g),7–12 mo,Mid (11–25)
p189,Ketapril,Male,8,28.0,30,67.10453665,4,22.10453665,49.12,Heavy (>22g),7–12 mo,Late (26–45)
p189,Ketapril,Male,8,28.0,35,67.87377675,4,22.873776750000005,50.83,Heavy (>22g),7–12 mo,Late (26–45)
p189,Ketapril,Male,8,28.0,40,74.10609077,4,29.106090769999994,64.68,Heavy (>22g),7–12 mo,Late (26–45)
p189,Ketapril,Male,8,28.0,45,75.2949359,4,30.2949359,67.32,Heavy (>22g),7–12 mo,Late (26–45)
p310,Propriva,Male,6,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
p310,Propriva,Male,6,26.0,5,46.55853236,1,1.558532360000001,3.46,Heavy (>22g),0–6 mo,Early (0–10)
p310,Propriva,Male,6,26.0,10,48.66560668,1,3.6656066800000033,8.15,Heavy (>22g),0–6 mo,Early (0–10)
p310,Propriva,Male,6,26.0,15,49.77074144,1,4.770741440000002,10.6,Heavy (>22g),0–6 mo,Mid (11–25)
p310,Propriva,Male,6,26.0,20,54.20518054,1,9.20518054,20.46,Heavy (>22g),0–6 mo,Mid (11–25)
p310,Propriva,Male,6,26.0,25,55.34183416,2,10.341834159999998,22.98,Heavy (>22g),0–6 mo,Mid (11–25)
p387,Stelasyn,Male,3,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
p387,Stelasyn,Male,3,30.0,5,48.66763075,0,3.6676307500000007,8.15,Heavy (>22g),0–6 mo,Early (0–10)
p387,Stelasyn,Male,3,30.0,10,53.36296294,0,8.362962940000003,18.58,Heavy (>22g),0–6 mo,Early (0–10)
p387,Stelasyn,Male,3,30.0,15,55.25138033,0,10.251380330000003,22.78,Heavy (>22g),0–6 mo,Mid (11–25)
p387,Stelasyn,Male,3,30.0,20,56.5876168,0,11.5876168,25.75,Heavy (>22g),0–6 mo,Mid (11–25)
p387,Stelasyn,Male,3,30.0,25,58.09848946,0,13.098489460000003,29.11,Heavy (>22g),0–6 mo,Mid (11–25)
p387,Stelasyn,Male,3,30.0,30,63.26924552,0,18.26924552,40.6,Heavy (>22g),0–6 mo,Late (26–45)
p387,Stelasyn,Male,3,30.0,35,66.4922038,1,21.4922038,47.76,Heavy (>22g),0–6 mo,Late (26–45)
p387,Stelasyn,Male,3,30.0,40,69.03887618,1,24.038876180000003,53.42,Heavy (>22g),0–6 mo,Late (26–45)
p438,Ceftamin,Female,11,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
p438,Ceftamin,Female,11,26.0,5,46.82793418,0,1.8279341799999997,4.06,Heavy (>22g),7–12 mo,Early (0–10)
p438,Ceftamin,Female,11,26.0,10,50.51749789,0,5.517497890000001,12.26,Heavy (>22g),7–12 mo,Early (0–10)
p438,Ceftamin,Female,11,26.0,15,52.19836818,0,7.198368180000003,16.0,Heavy (>22g),7–12 mo,Mid (11–25)
p438,Ceftamin,Female,11,26.0,20,52.90529861,0,7.905298610000003,17.57,Heavy (>22g),7–12 mo,Mid (11–25)
p438,Ceftamin,Female,11,26.0,25,54.51057493,0,9.510574929999997,21.13,Heavy (>22g),7–12 mo,Mid (11–25)
p438,Ceftamin,Female,11,26.0,30,56.40642173,0,11.406421729999998,25.35,Heavy (>22g),7–12 mo,Late (26–45)
p438,Ceftamin,Female,11,26.0,35,57.53855546,1,12.538555459999998,27.86,Heavy (>22g),7–12 mo,Late (26–45)
p438,Ceftamin,Female,11,26.0,40,59.30528806,1,14.305288060000002,31.79,Heavy (>22g),7–12 mo,Late (26–45)
p438,Ceftamin,Female,11,26.0,45,61.43389223,1,16.433892229999998,36.52,Heavy (>22g),7–12 mo,Late (26–45)
p981,Stelasyn,Male,20,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
p981,Stelasyn,Male,20,29.0,5,47.00062717,0,2.0006271700000013,4.45,Heavy (>22g),13–24 mo,Early (0–10)
p981,Stelasyn,Male,20,29.0,10,47.54584585,0,2.545845849999999,5.66,Heavy (>22g),13–24 mo,Early (0–10)
p981,Stelasyn,Male,20,29.0,15,49.65770973,0,4.6577097300000005,10.35,Heavy (>22g),13–24 mo,Mid (11–25)
p981,Stelasyn,Male,20,29.0,20,50.35806947,0,5.358069469999997,11.91,Heavy (>22g),13–24 mo,Mid (11–25)
p981,Stelasyn,Male,20,29.0,25,52.5447048,1,7.544704799999998,16.77,Heavy (>22g),13–24 mo,Mid (11–25)
p981,Stelasyn,Male,20,29.0,30,56.33910432,1,11.339104319999997,25.2,Heavy (>22g),13–24 mo,Late (26–45)
p981,Stelasyn,Male,20,29.0,35,59.13102297,1,14.131022969999997,31.4,Heavy (>22g),13–24 mo,Late (26–45)
q119,Ketapril,Male,17,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
q119,Ketapril,Male,17,30.0,5,47.86444,0,2.864440000000002,6.37,Heavy (>22g),13–24 mo,Early (0–10)
q119,Ketapril,Male,17,30.0,10,51.23660557,0,6.236605570000002,13.86,Heavy (>22g),13–24 mo,Early (0–10)
q132,Infubinol,Female,1,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
q132,Infubinol,Female,1,30.0,5,46.7163985,1,1.7163984999999968,3.81,Heavy (>22g),0–6 mo,Early (0–10)
q132,Infubinol,Female,1,30.0,10,47.95384377,2,2.953843769999999,6.56,Heavy (>22g),0–6 mo,Early (0–10)
